epoch,loss,train_acc,test_acc
1,1.5167399827511079,50.403225806451616,0.0
2,1.0287927283394722,65.90221774193549,0.0
3,0.9266932097173506,68.42237903225806,0.0
4,0.8238951890699325,72.05141129032258,0.0
5,0.7671622922343593,73.56350806451613,0.0
6,0.6816979617841782,76.6633064516129,0.0
7,0.6494392113339517,77.59576612903226,0.0
8,0.59519804196973,80.67036290322581,0.0
9,0.5739834798920539,80.9475806451613,0.0
10,0.5410196324509959,81.85483870967742,77.6431718061674
