epoch,loss,train_acc,test_acc
1,1.4922637804861991,50.70564516129032,0.0
2,1.0397194873902105,65.34778225806451,0.0
3,0.934421815218464,68.75,0.0
4,0.8442277350733357,71.44657258064517,0.0
5,0.7712710297876789,73.86592741935483,0.0
6,0.7256125009828999,74.64717741935483,0.0
7,0.6619386144222752,77.59576612903226,0.0
8,0.6069384688331235,79.96471774193549,0.0
9,0.5807739606788082,80.06552419354838,0.0
10,0.5758239112554058,80.41834677419355,76.87224669603525
