epoch,loss,train_acc,test_acc
1,1.4771097542778138,51.310483870967744,0.0
2,1.049573798333445,64.51612903225806,0.0
3,0.9131459891796112,68.97681451612904,0.0
4,0.8512867073858937,71.24495967741936,0.0
5,0.7648770895696455,73.66431451612904,0.0
6,0.7209227921501282,75.22681451612904,0.0
7,0.6693436647615125,77.39415322580645,0.0
8,0.6365248080222837,77.6461693548387,0.0
9,0.5991406402280254,79.96471774193549,0.0
10,0.5961726783744751,79.7883064516129,76.431718061674
