epoch,loss,train_acc,test_acc
1,1.5322393928804705,49.87399193548387,0.0
2,1.0780965474344069,64.23891129032258,0.0
3,0.9348418299228914,68.47278225806451,0.0
4,0.8523883569625116,71.32056451612904,0.0
5,0.786100945645763,73.1350806451613,0.0
6,0.7451663642160354,74.64717741935483,0.0
7,0.6861151317434926,76.94052419354838,0.0
8,0.6500796877568767,77.87298387096774,0.0
9,0.602615057941406,79.35987903225806,0.0
10,0.5934196907666421,79.61189516129032,75.88105726872247
