epoch,loss,train_acc,test_acc
1,1.4382035309268582,52.368951612903224,0.0
2,0.9704663724668564,67.51512096774194,0.0
3,0.8650491285708642,71.09375,0.0
4,0.7698732691426431,74.36995967741936,0.0
5,0.6971822313724025,76.03326612903226,0.0
6,0.6437964891233752,78.17540322580645,0.0
7,0.5939444462137837,79.6875,0.0
8,0.5455427866789603,81.9304435483871,0.0
9,0.5132148347554668,82.68649193548387,0.0
10,0.47898564511729824,83.94657258064517,80.1762114537445
