epoch,loss,train_acc,test_acc
1,1.5037667741698604,51.51209677419355,0.0
2,1.0597557031339215,64.5413306451613,0.0
3,0.905758548167444,70.23689516129032,0.0
4,0.8124534555019871,72.63104838709677,0.0
5,0.7493573311836489,73.94153225806451,0.0
6,0.6797617246066371,76.81451612903226,0.0
7,0.6279023501180834,78.78024193548387,0.0
8,0.5864543434112303,80.54435483870968,0.0
9,0.5344153190812757,81.90524193548387,0.0
10,0.5221366781380868,82.78729838709677,77.09251101321586
